,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
38577,Allan Hills A81294,2252.0,Valid,h5,8.6,Found,1/1/1981,-76.68889,159.34722,"(-76.688890, 159.347220)"
38578,Allan Hills A81295,2253.0,Valid,h5,105.1,Found,1/1/1981,-76.71372,158.77938,"(-76.713720, 158.779380)"
38579,Allan Hills A81296,2254.0,Valid,h5,12.7,Found,1/1/1981,-76.6975,159.39722,"(-76.697500, 159.397220)"
38580,Allan Hills A81297,2255.0,Valid,h5,20.1,Found,1/1/1981,-76.68083,159.34583,"(-76.680830, 159.345830)"
38581,Allan Hills A81298,2256.0,Valid,h6,16.2,Found,1/1/1981,-76.70917,159.35916,"(-76.709170, 159.359160)"
38582,Allan Hills A81299,2257.0,Valid,l3,0.5,Found,1/1/1981,-76.68806,159.35583,"(-76.688060, 159.355830)"
38583,Allan Hills A81300,2258.0,Valid,h5,10.3,Found,1/1/1981,-76.70666999999999,159.30972,"(-76.706670, 159.309720)"
38584,Allan Hills A81301,2259.0,Valid,h5,12.5,Found,1/1/1981,-76.69111,159.29583,"(-76.691110, 159.295830)"
38585,Allan Hills A81302,2260.0,Valid,h5,4.2,Found,1/1/1981,-76.6925,159.39111,"(-76.692500, 159.391110)"
38586,Allan Hills A81303,2261.0,Valid,h6,3.7,Found,1/1/1981,-76.68139000000001,159.34445,"(-76.681390, 159.344450)"
38587,Allan Hills A81304,2262.0,Valid,l6,42.1,Found,1/1/1981,-76.67149,159.28253,"(-76.671490, 159.282530)"
38588,Allan Hills A81305,2263.0,Valid,h5,1.1,Found,1/1/1981,-76.67676999999999,159.26753,"(-76.676770, 159.267530)"
38589,Allan Hills A81306,2264.0,Valid,h5,7.1,Found,1/1/1981,-76.68778,159.36,"(-76.687780, 159.360000)"
38590,Allan Hills A81307,2265.0,Valid,l6,56.9,Found,1/1/1981,-76.69306,159.29972,"(-76.693060, 159.299720)"
38591,Allan Hills A81308,2266.0,Valid,h5,18.7,Found,1/1/1981,-76.7475,159.37639,"(-76.747500, 159.376390)"
38592,Allan Hills A81309,2267.0,Valid,h4,0.6,Found,1/1/1981,-76.68417,159.35721999999998,"(-76.684170, 159.357220)"
38593,Allan Hills A81310,2268.0,Valid,h6,0.7,Found,1/1/1981,-76.69194,159.39055,"(-76.691940, 159.390550)"
38594,Allan Hills A81311,2269.0,Valid,l6,0.9,Found,1/1/1981,-76.6875,159.35805,"(-76.687500, 159.358050)"
38595,Allan Hills A81312,2270.0,Valid,cm2,0.7,Found,1/1/1981,-76.68861,159.38305,"(-76.688610, 159.383050)"
38596,Allan Hills A81313,2271.0,Valid,eucrite-pmict,0.5,Found,1/1/1981,-76.68916999999999,159.36417,"(-76.689170, 159.364170)"
38597,Allan Hills A81314,2272.0,Valid,h5,2.9,Found,1/1/1981,-76.68861,159.36889,"(-76.688610, 159.368890)"
38598,Allan Hills A81315,2273.0,Valid,acapulcoite,2.5,Found,1/1/1981,-76.68861,159.36889,"(-76.688610, 159.368890)"
38599,Allan Hills A81316,2274.0,Valid,ll4,0.7,Found,1/1/1981,-76.71059,158.78497,"(-76.710590, 158.784970)"
38600,Allan Hills A81317,2275.0,Valid,h6,0.4,Found,1/1/1981,-76.69360999999999,159.39416,"(-76.693610, 159.394160)"
38601,Anyujskij,2312.0,Valid,"iron, iiab",100000.0,Found,1/1/1981,66.9,164.2,"(66.900000, 164.200000)"
38602,Bilibino,5046.0,Valid,"iron, iiab",1000000.0,Found,1/1/1981,67.3,160.8,"(67.300000, 160.800000)"
38603,Binya,5052.0,Valid,"iron, iiif",11300.0,Found,1/1/1981,-34.225,146.38166999999999,"(-34.225000, 146.381670)"
38604,Cat Mountain,5297.0,Valid,l5,2700.0,Found,1/1/1981,32.14833,-111.11166999999999,"(32.148330, -111.111670)"
38605,Clarendon (b),5370.0,Valid,h5,26.8,Found,1/1/1981,34.93611,-100.94167,"(34.936110, -100.941670)"
38606,Davy (b),6617.0,Valid,h4,3770.0,Found,1/1/1981,29.008329999999997,-97.70555999999999,"(29.008330, -97.705560)"
38607,Dawn (a),6618.0,Valid,h6,7682.0,Found,1/1/1981,34.86,-102.12,"(34.860000, -102.120000)"
38608,Dawn (b),6619.0,Valid,h4/5,257.6,Found,1/1/1981,34.86,-102.12,"(34.860000, -102.120000)"
38609,Dimmitt (b),7646.0,Valid,oc,2800.0,Found,1/1/1981,34.48333,-102.32833000000001,"(34.483330, -102.328330)"
38610,Divnoe,7650.0,Valid,achondrite-ung,12700.0,Found,1/1/1981,45.7,43.7,"(45.700000, 43.700000)"
38611,Edmonson (b),7769.0,Valid,h4,14402.0,Found,1/1/1981,34.28333,-101.83333,"(34.283330, -101.833330)"
38612,Eltanin,10028.0,Valid,mesosiderite,1200.0,Found,1/1/1981,-57.786669999999994,-90.79333000000001,"(-57.786670, -90.793330)"
38613,Friona,10184.0,Valid,l5,21900.0,Found,1/1/1981,34.54,-102.56833,"(34.540000, -102.568330)"
38617,Kaffir (d),12226.0,Valid,l5,26760.0,Found,1/1/1981,34.67167,-101.815,"(34.671670, -101.815000)"
38618,Kamyshla,12242.0,Valid,l6,1540.0,Found,1/1/1981,54.0,52.2,"(54.000000, 52.200000)"
38619,Lamesa,12452.0,Valid,"iron, iab-slm",16900.0,Found,1/1/1981,32.88333,-101.88333,"(32.883330, -101.883330)"
38620,Lovina,45978.0,Valid,"iron, ungrouped",8200.0,Found,1/1/1981,-8.65,115.21667,"(-8.650000, 115.216670)"
38621,Meadow (b),15466.0,Valid,l6,691.0,Found,1/1/1981,33.33139,-102.26889,"(33.331390, -102.268890)"
38622,Milnesand (stone),16690.0,Valid,l6,34.0,Found,1/1/1981,33.63333,-103.33333,"(33.633330, -103.333330)"
38623,Roosevelt County 012,22667.0,Valid,h5,173.1,Found,1/1/1981,34.1,-103.48333000000001,"(34.100000, -103.483330)"
38624,Roosevelt County 013,22668.0,Valid,h5,35.2,Found,1/1/1981,34.1,-103.48333000000001,"(34.100000, -103.483330)"
38625,Roosevelt County 014,22669.0,Valid,l5,74.7,Found,1/1/1981,34.1,-103.48333000000001,"(34.100000, -103.483330)"
38626,Roosevelt County 015,22670.0,Valid,h5,16.3,Found,1/1/1981,34.1,-103.48333000000001,"(34.100000, -103.483330)"
38627,Roosevelt County 016,22671.0,Valid,h5,138.2,Found,1/1/1981,34.1,-103.48333000000001,"(34.100000, -103.483330)"
38628,Roosevelt County 017,22672.0,Valid,l6,177.8,Found,1/1/1981,34.21667,-103.2,"(34.216670, -103.200000)"
38629,Roosevelt County 018,22673.0,Valid,h5,10.8,Found,1/1/1981,34.31667,-103.41667,"(34.316670, -103.416670)"
38631,Tule Draw,24064.0,Valid,h5,2300.0,Found,1/1/1981,34.66667,-102.0,"(34.666670, -102.000000)"
38633,Tulia (d),24069.0,Valid,h6,17700.0,Found,1/1/1981,34.60667,-101.76666999999999,"(34.606670, -101.766670)"
38634,Ural,24126.0,Valid,oc,9400.0,Found,1/1/1981,55.8,66.0,"(55.800000, 66.000000)"
38635,Wolsey,24328.0,Valid,"iron, iab-mg",74830.0,Found,1/1/1981,44.4,-98.53333,"(44.400000, -98.533330)"
38636,Yamato 81001,29062.0,Valid,diogenite,2.54,Found,1/1/1981,-71.83333,35.5,"(-71.833330, 35.500000)"
38637,Yamato 81002,29063.0,Valid,co3,3.73,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38638,Yamato 81003,29064.0,Valid,l6,25.33,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38639,Yamato 81004,29065.0,Valid,l6,11.38,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38640,Yamato 81005,29066.0,Valid,l5,1.71,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38641,Yamato 81006,29067.0,Valid,l5,19.77,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38642,Yamato 81007,29068.0,Valid,l5,2.22,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38643,Yamato 81008,29069.0,Valid,h5,33.14,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38644,Yamato 81009,29070.0,Valid,h5,3.01,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38645,Yamato 81010,29071.0,Valid,cm2,1.27,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38646,Yamato 81011,29072.0,Valid,h4,2.21,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38647,Yamato 81012,29073.0,Valid,h5,380.65,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38648,Yamato 81013,29074.0,Valid,l6,1.44,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38649,Yamato 81014,29075.0,Valid,l6,8.36,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38650,Yamato 81015,29076.0,Valid,h3.7,55.78,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38651,Yamato 81016,29077.0,Valid,h5,1006.33,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38652,Yamato 81017,29078.0,Valid,h4,14.06,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38653,Yamato 81018,29079.0,Valid,h4,27.82,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38654,Yamato 81019,29080.0,Valid,h4,54.88,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38655,Yamato 81020,29081.0,Valid,co3.0,270.34,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38656,Yamato 81021,29082.0,Valid,co3,7.78,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38657,Yamato 81022,29083.0,Valid,co3,3.12,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38658,Yamato 81023,29084.0,Valid,co3,9.58,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38659,Yamato 81024,29085.0,Valid,co3,31.43,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38660,Yamato 81025,29086.0,Valid,co3,55.4,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38661,Yamato 81026,29087.0,Valid,l6,201.67,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38662,Yamato 81027,29088.0,Valid,diogenite,11.47,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38663,Yamato 81028,29089.0,Valid,ll4,4.21,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38664,Yamato 81029,29090.0,Valid,ll4,3.5,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38665,Yamato 81030,29091.0,Valid,h5,97.61,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38666,Yamato 81031,29092.0,Valid,h4,30.98,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38667,Yamato 81032,29093.0,Valid,h5,9.68,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38668,Yamato 81033,29094.0,Valid,h5,14.89,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38669,Yamato 81034,29095.0,Valid,h5,10.18,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38670,Yamato 81035,29096.0,Valid,h6,3.73,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38671,Yamato 81036,29097.0,Valid,h5,3.47,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38672,Yamato 81037,29098.0,Valid,h5,52.07,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38673,Yamato 81038,29099.0,Valid,h4,2.01,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38674,Yamato 81039,29100.0,Valid,h4,22.12,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38675,Yamato 81040,29101.0,Valid,h4,10.8,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38676,Yamato 81041,29102.0,Valid,h4,3.54,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38677,Yamato 81042,29103.0,Valid,h5,0.49,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38678,Yamato 81043,29104.0,Valid,l6,1.26,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38679,Yamato 81044,29105.0,Valid,h4,10.28,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38680,Yamato 81045,29106.0,Valid,h4,5.89,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38681,Yamato 81046,29107.0,Valid,h4,1.23,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38682,Yamato 81047,29108.0,Valid,h4,3.24,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38683,Yamato 81048,29109.0,Valid,h4,2.41,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38684,Yamato 81049,29110.0,Valid,l6,2748.0,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38685,Yamato 81050,29111.0,Valid,stone-uncl,12.77,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38686,Yamato 81051,29112.0,Valid,l6,32.87,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38687,Yamato 81052,29113.0,Valid,stone-uncl,3.94,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38688,Yamato 81053,29114.0,Valid,h6,8.43,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38689,Yamato 81054,29115.0,Valid,l6,1.08,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38690,Yamato 81055,29116.0,Valid,l6,1.87,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38691,Yamato 81056,29117.0,Valid,h4-6,3.47,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38692,Yamato 81057,29118.0,Valid,h5,7.85,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38693,Yamato 81058,29119.0,Valid,h4,395.02,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38694,Yamato 81059,29120.0,Valid,h4,36.27,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38695,Yamato 81060,29121.0,Valid,h4,17.18,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38696,Yamato 81061,29122.0,Valid,h5,8.56,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38697,Yamato 81062,29123.0,Valid,l5,4.39,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38698,Yamato 81063,29124.0,Valid,h4,1.97,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38699,Yamato 81064,29125.0,Valid,h4,6.85,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38700,Yamato 81065,29126.0,Valid,h4,3.11,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38701,Yamato 81066,29127.0,Valid,h3,2.21,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38702,Yamato 81067,29128.0,Valid,co3,11.87,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38703,Yamato 81068,29129.0,Valid,co3,1.65,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38704,Yamato 81069,29130.0,Valid,l5,1.42,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38705,Yamato 81070,29131.0,Valid,l4,430.83,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38706,Yamato 81071,29132.0,Valid,l4,6.01,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38707,Yamato 81072,29133.0,Valid,l4,8.04,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38708,Yamato 81073,29134.0,Valid,l4,0.76,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38709,Yamato 81074,29135.0,Valid,l6,1.42,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38710,Yamato 81075,29136.0,Valid,l4,1161.37,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38711,Yamato 81076,29137.0,Valid,l4,11.15,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38712,Yamato 81077,29138.0,Valid,l4,5.99,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38713,Yamato 81078,29139.0,Valid,l4,3.4,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38714,Yamato 81079,29140.0,Valid,l4,2.26,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38715,Yamato 81080,29141.0,Valid,l4,2.61,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38716,Yamato 81082,29143.0,Valid,l4,9.39,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38717,Yamato 81090,29151.0,Valid,l4,2.46,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38718,Yamato 81092,29153.0,Valid,h4,0.7,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38719,Yamato 81093,29154.0,Valid,l4,0.71,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38720,Yamato 81094,29155.0,Valid,l4,1.83,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38721,Yamato 81095,29156.0,Valid,l4,1.25,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38722,Yamato 81100,29161.0,Valid,l4,11.82,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38723,Yamato 81104,29165.0,Valid,l4,9.9,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38724,Yamato 81110,29171.0,Valid,l4,4.89,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38725,Yamato 81118,29179.0,Valid,l6,6.55,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38726,Yamato 81119,29180.0,Valid,l4,1.47,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38727,Yamato 81120,29181.0,Valid,l6,4.15,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38728,Yamato 81121,29182.0,Valid,l4,1.31,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38729,Yamato 81122,29183.0,Valid,h4,1.08,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38730,Yamato 81123,29184.0,Valid,h4,1.58,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38731,Yamato 81124,29185.0,Valid,h5,10790.0,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38732,Yamato 81125,29186.0,Valid,h4,2.58,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38733,Yamato 81126,29187.0,Valid,l6,5.11,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38734,Yamato 81127,29188.0,Valid,h5,58.38,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38735,Yamato 81128,29189.0,Valid,h5,6.53,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38736,Yamato 81129,29190.0,Valid,h5,1.59,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38737,Yamato 81130,29191.0,Valid,h5,0.72,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38738,Yamato 81131,29192.0,Valid,h5,71.15,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38739,Yamato 81132,29193.0,Valid,h5,6607.0,Found,1/1/1981,-71.5,35.66667,"(-71.500000, 35.666670)"
38740,Zhongxiang,30406.0,Valid,iron,100000.0,Found,1/1/1981,31.2,112.5,"(31.200000, 112.500000)"
38741,Guangrao,11437.0,Valid,l6,1900.0,Fell,1/1/1980,37.1,118.4,"(37.100000, 118.400000)"
38742,Kaidun,12228.0,Valid,cr2,2000.0,Fell,1/1/1980,15.0,48.3,"(15.000000, 48.300000)"
38743,Lunan,14754.0,Valid,h6,2520.0,Fell,1/1/1980,24.8,103.3,"(24.800000, 103.300000)"
38744,Mianchi,16631.0,Valid,h5,1100.0,Fell,1/1/1980,34.8,111.7,"(34.800000, 111.700000)"
38745,Richland Springs,22602.0,Valid,oc,1900.0,Fell,1/1/1980,31.25,-99.03333,"(31.250000, -99.033330)"
38746,Xi Ujimgin,24345.0,Valid,l/ll6-an,5900.0,Fell,1/1/1980,44.66667,117.5,"(44.666670, 117.500000)"
38747,Allan Hills A80101,1929.0,Valid,l6,8725.0,Found,1/1/1980,-76.77389000000001,159.275,"(-76.773890, 159.275000)"
38748,Allan Hills A80102,1930.0,Valid,eucrite-pmict,471.2,Found,1/1/1980,-76.69028,159.2525,"(-76.690280, 159.252500)"
38749,Allan Hills A80103,1931.0,Valid,l6,535.9,Found,1/1/1980,-76.77389000000001,159.27611000000002,"(-76.773890, 159.276110)"
38750,Allan Hills A80104,1932.0,Valid,"iron, ungrouped",882.0,Found,1/1/1980,-76.72833,159.29278,"(-76.728330, 159.292780)"
38751,Allan Hills A80105,1933.0,Valid,l6,445.1,Found,1/1/1980,-76.77417,159.27556,"(-76.774170, 159.275560)"
38752,Allan Hills A80106,1934.0,Valid,h4,432.2,Found,1/1/1980,-76.69028,159.25444,"(-76.690280, 159.254440)"
38753,Allan Hills A80107,1935.0,Valid,l6,177.8,Found,1/1/1980,-76.77111,159.28722,"(-76.771110, 159.287220)"
38754,Allan Hills A80108,1936.0,Valid,l6,124.5,Found,1/1/1980,-76.77139,159.28833,"(-76.771390, 159.288330)"
38755,Allan Hills A80110,1937.0,Valid,l6,167.6,Found,1/1/1980,-76.77333,159.28167,"(-76.773330, 159.281670)"
38756,Allan Hills A80111,1938.0,Valid,h5,42.4,Found,1/1/1980,-76.75195,159.32471999999999,"(-76.751950, 159.324720)"
38757,Allan Hills A80112,1939.0,Valid,l6,330.7,Found,1/1/1980,-76.77360999999999,159.27556,"(-76.773610, 159.275560)"
38758,Allan Hills A80113,1940.0,Valid,l6,312.6,Found,1/1/1980,-76.77278000000001,159.28305,"(-76.772780, 159.283050)"
38759,Allan Hills A80114,1941.0,Valid,l6,232.8,Found,1/1/1980,-76.77278000000001,159.28417,"(-76.772780, 159.284170)"
38760,Allan Hills A80115,1942.0,Valid,l6,306.0,Found,1/1/1980,-76.77389000000001,159.27722,"(-76.773890, 159.277220)"
38761,Allan Hills A80116,1943.0,Valid,l6,191.2,Found,1/1/1980,-76.77360999999999,159.28056,"(-76.773610, 159.280560)"
38762,Allan Hills A80117,1944.0,Valid,l6,89.0,Found,1/1/1980,-76.77360999999999,159.27861000000001,"(-76.773610, 159.278610)"
38763,Allan Hills A80118,1945.0,Valid,h6,2.4,Found,1/1/1980,-76.75972,159.31028,"(-76.759720, 159.310280)"
38764,Allan Hills A80119,1946.0,Valid,l6,33.7,Found,1/1/1980,-76.77221999999999,159.28583,"(-76.772220, 159.285830)"
38765,Allan Hills A80120,1947.0,Valid,l6,60.1,Found,1/1/1980,-76.77333,159.28194,"(-76.773330, 159.281940)"
38766,Allan Hills A80121,1948.0,Valid,h4,39.1,Found,1/1/1980,-76.71,159.36917,"(-76.710000, 159.369170)"
38767,Allan Hills A80122,1949.0,Valid,h6,49.8,Found,1/1/1980,-76.69611,159.34333,"(-76.696110, 159.343330)"
38768,Allan Hills A80123,1950.0,Valid,h5,27.8,Found,1/1/1980,-76.68944,159.36889,"(-76.689440, 159.368890)"
38769,Allan Hills A80124,1951.0,Valid,h5,12.0,Found,1/1/1980,-76.69639000000001,159.32943999999998,"(-76.696390, 159.329440)"
38770,Allan Hills A80125,1952.0,Valid,l6,139.2,Found,1/1/1980,-76.77194,159.28528,"(-76.771940, 159.285280)"
38771,Allan Hills A80126,1953.0,Valid,h6,34.5,Found,1/1/1980,-76.74110999999999,159.29667,"(-76.741110, 159.296670)"
38772,Allan Hills A80127,1954.0,Valid,h5,47.5,Found,1/1/1980,-76.68944,159.25611,"(-76.689440, 159.256110)"
38773,Allan Hills A80128,1955.0,Valid,h4,138.2,Found,1/1/1980,-76.68861,159.25666999999999,"(-76.688610, 159.256670)"
38774,Allan Hills A80129,1956.0,Valid,h5,93.4,Found,1/1/1980,-76.68528,159.25833,"(-76.685280, 159.258330)"
38775,Allan Hills A80130,1957.0,Valid,h6,5.3,Found,1/1/1980,-76.69055999999999,159.3725,"(-76.690560, 159.372500)"
38776,Allan Hills A80131,1958.0,Valid,h4,19.8,Found,1/1/1980,-76.68944,159.36917,"(-76.689440, 159.369170)"
38777,Allan Hills A80132,1959.0,Valid,h5,152.8,Found,1/1/1980,-76.76111,159.34417,"(-76.761110, 159.344170)"
38778,Allan Hills A80133,1960.0,Valid,l3.5,3.6,Found,1/1/1980,-76.69083,159.3725,"(-76.690830, 159.372500)"
38779,Bronco (b),5148.0,Valid,oc,101.0,Found,1/1/1980,33.275,-102.96,"(33.275000, -102.960000)"
38780,Bronco (c),5149.0,Valid,oc,53.0,Found,1/1/1980,33.275,-102.96,"(33.275000, -102.960000)"
38782,Cosmo Newberry,5452.0,Valid,"iron, iiab",2156.0,Found,1/1/1980,-27.95,122.88333,"(-27.950000, 122.883330)"
38783,Crab Hole,5460.0,Valid,l6,284.0,Found,1/1/1980,-30.4,127.43333,"(-30.400000, 127.433330)"
38784,Dumas (b),7742.0,Valid,h6,2284.0,Found,1/1/1980,35.925,-101.895,"(35.925000, -101.895000)"
38785,Forrest 002,10125.0,Valid,l6,26000.0,Found,1/1/1980,-30.98333,127.88333,"(-30.983330, 127.883330)"
38786,Kaffir (c),12225.0,Valid,l6,7947.0,Found,1/1/1980,34.67167,-101.815,"(34.671670, -101.815000)"
38787,Lost Draw,14713.0,Valid,oc,309.0,Found,1/1/1980,33.28944,-102.54306,"(33.289440, -102.543060)"
38788,Maricopa,15420.0,Valid,h,50.0,Found,1/1/1980,33.25,-112.05,"(33.250000, -112.050000)"
38789,McCracken,15460.0,Valid,h4/5,1530.0,Found,1/1/1980,38.525,-99.81,"(38.525000, -99.810000)"
38790,Morton,16753.0,Valid,h6,6400.0,Found,1/1/1980,33.71667,-102.76666999999999,"(33.716670, -102.766670)"
38791,Nainital,16897.0,Valid,l,5000.0,Found,1/1/1980,29.366670000000003,79.43333,"(29.366670, 79.433330)"
38799,Outpost Nunatak A80301,18053.0,Valid,h3.8,35.5,Found,1/1/1980,-75.83333,158.2,"(-75.833330, 158.200000)"
38800,Page City,18070.0,Valid,"iron, iva",13630.0,Found,1/1/1980,39.16667,-101.28333,"(39.166670, -101.283330)"
38802,Pedernales,34062.0,Valid,"iron, iab complex",691.0,Found,1/1/1980,30.33333,-98.95,"(30.333330, -98.950000)"
38803,Pizzetti Well,55548.0,Valid,h5,218.57,Found,1/1/1980,-26.261670000000002,120.73333000000001,"(-26.261670, 120.733330)"
38804,Poeppel Corner,18852.0,Valid,l6,277.0,Found,1/1/1980,-25.78333,137.93333,"(-25.783330, 137.933330)"
38805,Ragland Hill,56382.0,Valid,h5,11800.0,Found,1/1/1980,34.78333,-103.66667,"(34.783330, -103.666670)"
